filename,average,energy,zcr,frame_count
1,"[-8.51664306640626, -9.291059233904694, -10.065475401403125, -10.839891568901557, -11.61430773639999, -12.388723903898422, -13.163140071396853, -13.676677953203395, -14.042384806451201, -14.408091659699005, -14.77379851294681, -15.139505366194614, -15.50521221944242, -15.653885402513593, -15.23493206358435, -14.815978724655105, -14.39702538572586, -13.978072046796616, -13.559118707867372, -13.140165368938128, -12.68843860230717, -12.233663144727215, -11.778887687147261, -11.324112229567309, -10.869336771987353, -10.414561314407399, -9.993702849014946, -9.600238877312398, -9.206774905609848, -8.813310933907298, -8.41984696220475, -8.0263829905022, -7.864437357924863, -8.68001360165396, -9.495589845383062, -10.311166089112161, -11.126742332841262, -11.942318576570361, -12.757894820299459, -11.878760466202463, -10.651993168961663, -9.42522587172086, -8.19845857448005, -6.971691277239249, -5.744923979998448, -5.029803624385986, -4.896100247896643, -4.762396871407301, -4.628693494917959, -4.494990118428618, -4.361286741939274, -4.281424620153113, -4.65382903787364, -5.026233455594167, -5.398637873314694, -5.771042291035221, -6.143446708755748, -6.515851126476279, -6.513745393172557, -6.383236179517667, -6.252726965862777, -6.122217752207887, -5.991708538552995, -5.861199324898106, -6.3292423459056355, -7.7616195227581635, -9.19399669961069, -10.626373876463232, -12.05875105331576, -13.491128230168286, -14.88566617076454, -14.539599243572336, -14.19353231638013, -13.847465389187928, -13.501398461995725, -13.155331534803523, -12.80926460761132, -11.896734989025934, -10.691837529721468, -9.486940070417017, -8.282042611112567, -7.077145151808116, -5.872247692503665, -4.878399789663463, -4.382025841346156, -3.8856518930288493, -3.3892779447115426, -2.8929039963942356, -2.396530048076929, -1.9001560997596163, -2.068081182065223, -2.2812993800951147, -2.4945175781250057, -2.707735776154897, -2.9209539741847905, -3.1341721722146816, -3.504979730612466, -3.992520148542022, -4.480060566471577, -4.967600984401138, -5.4551414023306934, -5.942681820260249, -6.2550838047397574, -5.919473585454122, -5.583863366168479, -5.248253146882844, -4.912642927597201, -4.577032708311558, -4.241422489025922, -4.184368720931754, -4.1760623317960945, -4.167755942660434, -4.159449553524773, -4.151143164389113, -4.1428367752534525, -4.086198129507216, -3.979125824689071, -3.8720535198709287, -3.764981215052784, -3.6579089102346396, -3.550836605416497, -3.4330826109819217, -3.2423370708350805, -3.0515915306882353, -2.8608459905413897, -2.670100450394548, -2.479354910247703, -2.288609370100861, -2.33344033497074, -2.4502530097068407, -2.5670656844429383, -2.683878359179039, -2.8006910339151365, -2.9175037086512376, -2.936632345448371, -2.8118055579144055, -2.6869787703804366, -2.562151982846471, -2.4373251953125026, -2.312498407778534, -2.1920210075250868, -2.169404821083301, -2.146788634641516, -2.1241724481997304, -2.1015562617579446, -2.0789400753161593, -2.056323888874374, -2.1647532187369367, -2.3346101343671632, -2.5044670499973867, -2.6743239656276137, -2.8441808812578406, -3.014037796888064, -3.098167353091031, -2.999411875849185, -2.9006563986073366, -2.801900921365488, -2.703145444123642, -2.6043899668817936, -2.505634489639948, -1.8346806199702101, -1.1382957106370093, -0.44191080130382443, 0.2544741080293764, 0.9508590173625614, 1.6472439266957621, 1.8006649067856366, 1.5856460777461332, 1.3706272487066251, 1.1556084196671215, 0.940589590627613, 0.7255707615881047, 0.47230951152278516, 0.09389124719115488, -0.2845270171404669, -0.6629452814720971, -1.0413635458037187, -1.4197818101353492, -1.7982000744669795, -1.7729902409071916, -1.6887128808267144, -1.604435520746239, -1.520158160665762, -1.4358808005852843, -1.3516034405048092, -1.3947647823474116, -1.560054880199625, -1.7253449780518422, -1.8906350759040593, -2.0559251737562727, -2.22121527160849, -2.3160815413357043, -2.008525936062917, -1.70097033079013, -1.3934147255173501, -1.085859120244563, -0.7783035149717831, -0.47074790969899605, -0.41054098296404906, -0.4171850504285138, -0.4238291178929787, -0.4304731853574435, -0.4371172528219084, -0.44376132028637333, -0.48092339046823146, -0.5592847643185628, -0.6376461381688978, -0.7160075120192326, -0.7943688858695676, -0.8727302597199025, -0.9401176953778229, -0.846554037547032, -0.7529903797162409, -0.65942672188545, -0.5658630640546591, -0.47229940622387234, -0.3787357483930814, -0.3507603665865391, -0.3506103140024045, -0.3504602614182699, -0.35031020883413533, -0.35016015625000074, -0.35001010366586616, -0.3770062153793922, -0.4565980204196275, -0.5361898254598665, -0.6157816305001055, -0.6953734355403444, -0.7749652405805834, -0.8545570456208187, -0.8281759690504811, -0.7994911341842602, -0.7708062993180392, -0.7421214644518183, -0.7134366295855986, -0.6847517947193776, -0.6550968233956943, -0.6248396984087584, -0.5945825734218225, -0.5643254484348881, -0.5340683234479522, -0.5038111984610162, -0.49260278401965013, -0.5369531086695252, -0.5813034333193982, -0.6256537579692731, -0.6700040826191481, -0.7143544072690231, -0.7587047319188981, -0.7537089386496661, -0.742838607532923, -0.7319682764161795, -0.7210979452994362, -0.7102276141826928, -0.6993572830659498, -0.6686754301447542, -0.6205594380356398, -0.5724434459265257, -0.5243274538174116, -0.47621146170829953, -0.4280954695991854, -0.39470922769910227, -0.43313051806804076, -0.4715518084369792, -0.5099730988059159, -0.5483943891748544, -0.5868156795437929, -0.6252369699127314, -0.618710057287312, -0.6015375176369153, -0.5843649779865181, -0.5671924383361207, -0.5500198986857233, -0.532847359035326, -0.5237983137149879, -0.5248069280413884, -0.5258155423677889, -0.5268241566941894, -0.5278327710205899, -0.5288413853469903, -0.533954305693458, -0.583188515755645, -0.6324227258178319, -0.6816569358800189, -0.7308911459422036, -0.7801253560043907, -0.8293595660665776, -0.8481387927205275, -0.8552734668948585, -0.8624081410691893, -0.8695428152435203, -0.8766774894178513, -0.8838121635921822, -0.8749779113973662, -0.8379632009040549, -0.8009484904107433, -0.7639337799174319, -0.7269190694241205, -0.6899043589308108, -0.6528896484374993]","[55408475.73323075, 61994828.29978099, 68581180.86633122, 75167533.43288147, 81753885.99943171, 88340238.56598194, 94926591.1325322, 118211440.36362989, 150958771.03797123, 183706101.71231258, 216453432.38665387, 249200763.06099516, 281948093.7353365, 321147805.15060264, 377222973.8882874, 433298142.6259724, 489373311.3636573, 545448480.1013422, 601523648.8390272, 657598817.5767119, 686406952.5782284, 712678619.3252175, 738950286.0722067, 765221952.8191957, 791493619.566185, 817765286.3131742, 829246820.2032685, 828782477.5551019, 828318134.906935, 827853792.2587683, 827389449.6106015, 826925106.9624349, 830178330.0923746, 849127942.0632077, 868077554.034041, 887027166.0048742, 905976777.9757075, 924926389.9465407, 943876001.9173739, 952756361.8850513, 959571234.2623377, 966386106.6396241, 973200979.0169107, 980015851.394197, 986830723.7714835, 978210008.3490665, 952048852.2451689, 925887696.1412711, 899726540.0373733, 873565383.9334757, 847404227.8295778, 821534200.2990401, 798109652.7847269, 774685105.2704138, 751260557.7561007, 727836010.2417876, 704411462.7274745, 680986915.213161, 647209007.4536859, 609881376.181584, 572553744.9094822, 535226113.6373803, 497898482.365278, 460570851.0931761, 421724038.32167697, 380429655.3567043, 339135272.3917317, 297840889.4267585, 256546506.4617859, 215252123.4968133, 174549700.26840395, 161077424.92190444, 147605149.5754048, 134132874.22890528, 120660598.88240577, 107188323.53590626, 93716048.18940675, 86391327.89110501, 82239539.23058273, 78087750.57006049, 73935961.90953827, 69784173.24901603, 65632384.588493794, 61198570.05837295, 56099980.26419843, 51001390.470023915, 45902800.67584939, 40804210.88167488, 35705621.087500356, 30607031.293325778, 27711201.80470435, 24965560.51873425, 22219919.232764147, 19474277.946794048, 16728636.660823915, 13982995.374853814, 12034416.363390222, 10676253.851561073, 9318091.339731922, 7959928.827902757, 6601766.316073606, 5243603.804244455, 4104163.5714340573, 3773995.7709930525, 3443827.9705520403, 3113660.1701110355, 2783492.369670023, 2453324.5692290105, 2123156.768788006, 1953951.178546494, 1812913.9750898972, 1671876.7716332972, 1530839.5681767005, 1389802.3647201005, 1248765.1612635006, 1148108.921664519, 1089589.3400039165, 1031069.7583433155, 972550.1766827129, 914030.5950221103, 855511.0133615092, 868954.2492881203, 1374143.4053939823, 1879332.5614998555, 2384521.717605729, 2889710.8737115907, 3394900.0298174643, 3900089.185923326, 7359029.809630236, 11720505.603993028, 16081981.398355722, 20443457.192718513, 24804932.987081204, 29166408.781444, 33705661.82143534, 38506902.38130022, 43308142.94116521, 48109383.50103008, 52910624.06089507, 57711864.62076005, 62800143.625243574, 74346787.6336464, 85893431.64204897, 97440075.6504518, 108986719.65885463, 120533363.66725719, 132080007.67566001, 149544945.73309827, 169784084.12602234, 190023222.518946, 210262360.91187006, 230501499.30479413, 250740637.6977178, 271191194.36406326, 292092776.6803741, 312994358.9966854, 333895941.3129966, 354797523.6293075, 375699105.94561875, 396600688.2619296, 411613011.9509955, 426363590.81218386, 441114169.6733719, 455864748.5345602, 470615327.3957483, 485365906.25693667, 505274323.3291994, 528682702.04469043, 552091080.760182, 575499459.4756731, 598907838.1911646, 622316216.9066563, 635666793.1382109, 616100924.8768836, 596535056.6155567, 576969188.3542296, 557403320.0929028, 537837451.8315756, 518271583.5702483, 475116095.0404646, 428508466.9591986, 381900838.87793374, 335293210.79666775, 288685582.7154018, 242077954.63413695, 211020837.12258226, 194866292.2403343, 178711747.35808593, 162557202.4758376, 146402657.59358957, 130248112.71134123, 114722460.23985296, 102790478.6869914, 90858497.13412982, 78926515.58126853, 66994534.02840698, 55062552.47554568, 43130570.92268412, 37701414.79359941, 34029779.04931922, 30358143.30503896, 26686507.560758777, 23014871.816478513, 19343236.072198246, 16676538.028521322, 15366505.880658839, 14056473.732796296, 12746441.584933754, 11436409.437071213, 10126377.289208671, 8848070.392801508, 8035067.18440568, 7222063.976009851, 6409060.767614023, 5596057.559218196, 4783054.350822404, 3970051.142426577, 3483151.9075534004, 3134599.8129625567, 2786047.7183717135, 2437495.6237808852, 2088943.5291900418, 1740391.4345991984, 1477652.6694736984, 1381177.2301872913, 1284701.79090088, 1188226.3516144685, 1091750.912328057, 995275.4730416457, 898800.0337552386, 852606.2328474809, 807505.5110349118, 762404.7892223429, 717304.067409774, 672203.3455972071, 627102.623784638, 584231.6098757022, 542744.5525966072, 501257.49531751237, 459770.43803841935, 418283.3807593245, 376796.3234802296, 340680.00506125216, 320228.34165094927, 299776.67824064736, 279325.0148303445, 258873.35142004164, 238421.68800973878, 217970.02459943588, 207005.98899408535, 197171.4328893236, 187336.87678456178, 177502.3206798, 167667.7645750382, 157833.20847027682, 152370.12318083696, 150753.93220888043, 149137.74123692387, 147521.55026496737, 145905.3592930109, 144289.16832105434, 142810.08283078345, 141999.38656372993, 141188.6902966764, 140377.99402962293, 139567.2977625694, 138756.60149551588, 137945.90522846233, 136542.13021097906, 134997.8891736572, 133453.64813633528, 131909.40709901336, 130365.16606169145, 128820.92502436953, 128478.2759702734, 129623.31222874249, 130768.34848721157, 131913.38474568064, 133058.4210041497, 134203.45726261873, 135689.1701098303, 140837.1562860235, 145985.14246221667, 151133.1286384099, 156281.11481460283, 161429.10099079603, 166577.0871669892, 7251447.960367284, 17043271.70213537, 26835095.443903014, 36626919.1856711, 46418742.92743919, 56210566.669207275, 62608134.591730274, 63015839.30382165, 63423544.015913025, 63831248.728004396, 64238953.44009577, 64646658.152187124, 65054362.864278495]","[250.0, 249.8428093645485, 249.68561872909697, 249.52842809364552, 249.37123745819397, 249.2140468227425, 249.05685618729098, 246.4916387959866, 242.561872909699, 238.63210702341138, 234.70234113712374, 230.77257525083613, 226.84280936454851, 223.3913043478261, 221.19063545150502, 218.98996655518397, 216.7892976588629, 214.58862876254182, 212.38795986622074, 210.18729096989966, 208.561872909699, 206.98996655518397, 205.4180602006689, 203.84615384615384, 202.2742474916388, 200.70234113712374, 199.4782608695652, 198.5351170568562, 197.59197324414714, 196.64882943143812, 195.7056856187291, 194.76254180602007, 193.78929765886286, 192.68896321070235, 191.58862876254182, 190.48829431438128, 189.38795986622074, 188.2876254180602, 187.18729096989966, 184.26086956521738, 180.9598662207358, 177.6588628762542, 174.35785953177256, 171.05685618729098, 167.75585284280936, 165.4849498327759, 164.3846153846154, 163.28428093645485, 162.1839464882943, 161.0836120401338, 159.98327759197323, 159.16722408026757, 160.7391304347826, 162.31103678929765, 163.88294314381272, 165.45484949832775, 167.0267558528428, 168.59866220735788, 171.34113712374582, 174.48494983277592, 177.628762541806, 180.7725752508361, 183.91638795986626, 187.06020066889636, 190.26421404682276, 193.56521739130434, 196.86622073578593, 200.1672240802676, 203.4682274247492, 206.76923076923077, 210.0702341137124, 213.371237458194, 216.67224080267562, 219.97324414715723, 223.2742474916388, 226.5752508361204, 229.87625418060202, 231.6220735785953, 232.56521739130434, 233.50836120401337, 234.45150501672242, 235.39464882943145, 236.33779264214047, 237.42140468227424, 238.83612040133778, 240.25083612040135, 241.6655518394649, 243.08026755852842, 244.49498327759198, 245.90969899665555, 244.08695652173913, 242.04347826086956, 240.0, 237.95652173913044, 235.91304347826087, 233.86956521739128, 227.943143812709, 219.14046822742475, 210.33779264214047, 201.5351170568561, 192.73244147157186, 183.92976588628758, 176.16387959866216, 172.23411371237458, 168.3043478260869, 164.37458193979933, 160.4448160535117, 156.51505016722402, 152.58528428093643, 154.67558528428097, 157.81939799331104, 160.96321070234114, 164.10702341137122, 167.25083612040135, 170.39464882943147, 173.53846153846155, 176.68227424749165, 179.82608695652172, 182.96989966555185, 186.11371237458198, 189.25752508361205, 193.06354515050174, 201.3946488294314, 209.72575250836124, 218.0568561872911, 226.38795986622074, 234.7190635451506, 243.05016722408024, 252.3444816053512, 261.9331103678931, 271.5217391304348, 281.1103678929767, 290.69899665551833, 300.28762541806026, 306.4448160535117, 307.54515050167225, 308.6454849498328, 309.7458193979933, 310.8461538461538, 311.9464882943144, 312.8729096989967, 309.88628762541805, 306.89966555183946, 303.9130434782609, 300.9264214046822, 297.93979933110364, 294.953177257525, 292.2876254180602, 289.7725752508361, 287.25752508361205, 284.74247491638795, 282.22742474916384, 279.7123745819398, 277.29765886287623, 275.09698996655516, 272.8963210702341, 270.695652173913, 268.494983277592, 266.29431438127085, 264.09364548494983, 263.6989966555184, 263.38461538461536, 263.0702341137124, 262.75585284280936, 262.4414715719064, 262.12709030100336, 264.1538461538462, 267.76923076923083, 271.3846153846154, 275.0, 278.61538461538464, 282.2307692307693, 285.0735785953177, 285.38795986622074, 285.70234113712377, 286.0167224080268, 286.33110367892976, 286.6454849498328, 286.9598662207358, 286.4515050167224, 285.82274247491637, 285.19397993311037, 284.5652173913044, 283.9364548494983, 283.30769230769226, 282.9197324414716, 282.76254180602007, 282.60535117056855, 282.44816053511704, 282.2909698996655, 282.13377926421407, 281.32107023411373, 276.76254180602007, 272.20401337792634, 267.64548494983273, 263.08695652173907, 258.5284280936455, 253.9698996655518, 249.78260869565213, 245.695652173913, 241.60869565217388, 237.52173913043475, 233.43478260869563, 229.34782608695645, 225.86287625418055, 223.19063545150505, 220.51839464882943, 217.8461538461538, 215.1739130434782, 212.50167224080258, 209.95986622073576, 209.33110367892976, 208.70234113712377, 208.0735785953177, 207.44481605351166, 206.81605351170572, 206.18729096989966, 208.3177257525084, 211.61872909699002, 214.9197324414717, 218.22073578595314, 221.52173913043478, 224.82274247491642, 226.67892976588627, 225.73578595317724, 224.79264214046822, 223.8494983277592, 222.90635451505017, 221.96321070234114, 221.02006688963212, 220.07692307692307, 219.13377926421407, 218.19063545150502, 217.24749163879596, 216.30434782608694, 215.36120401337794, 218.2976588628763, 223.64214046822752, 228.98662207357873, 234.3311036789297, 239.67558528428094, 245.02006688963218, 249.40133779264218, 250.97324414715723, 252.54515050167225, 254.1170568561873, 255.68896321070235, 257.26086956521743, 258.83277591973246, 256.19063545150505, 253.04682274247492, 249.9030100334448, 246.75919732441466, 243.61538461538453, 240.47157190635454, 238.4983277591973, 237.55518394648828, 236.61204013377926, 235.66889632107018, 234.7257525083612, 233.7826086956522, 233.48160535117057, 236.31103678929773, 239.14046822742483, 241.96989966555182, 244.79933110367895, 247.62876254180605, 250.45819397993316, 251.88963210702346, 252.98996655518394, 254.0903010033445, 255.19063545150505, 256.2909698996656, 257.3913043478261, 257.0869565217391, 255.04347826086956, 252.99999999999997, 250.95652173913038, 248.9130434782608, 246.8695652173913, 245.16053511705687, 247.04682274247494, 248.93311036789302, 250.8193979933111, 252.7056856187291, 254.59197324414717, 256.47826086956525, 262.0033444816055, 268.9197324414718, 275.8361204013378, 282.75250836120404, 289.66889632107035, 296.58528428093666, 301.9096989966555, 304.4247491638796, 306.9397993311037, 309.4548494983278, 311.9698996655519, 314.4849498327759, 317.0]",300
