filename,average,energy,zcr,frame_count
01.wav,"[4.844972167968754, 2.757624504206734, 0.46743461538461656, -0.3160249173677888, -0.9328419245793282, -1.397898813100963, -0.6449691706730771, -0.8841056114783667, -0.9102145057091354, -0.22269144381009662, -0.03392720853365434, 0.7983581580528849, 0.47210859374999975, -0.5092794921875006, -1.651253087439907, -1.6965564528245203, -0.7903388371394235, -1.0561901292067322, -1.274452659254809, -2.312438281250002, -2.9556208683894276, -1.3885425555889421, -0.6643885291466354, -0.4765487454927888, -0.8082078650841369, -1.4719890324519254, -1.5490121093750018, -1.7319212289663484, -1.0537788161057684, -0.47699966947115413, -0.7396366436298065, -0.1784272085336544, -0.06118365384615422, 0.23168170072115774, 0.5334094801682697, 0.2606164362980757, 0.05668079927884619, -0.7580615685096191, -1.1189805588942325, -0.9153952148437525, -1.3929036583533667, -1.4940638746995205, -1.3177685621995199, -0.6927010892427884, -0.024613348858171194, 0.34741195913461603, 0.9804652944711574, -0.08526473106971098, -2.458877471454329, -2.0956311974158544, 0.9847561598557786, 2.45273170072114, -1.4509815429687571, 0.5426367563101215, 1.1309007361778831, -6.9988777794471515, -4.476480048076861, 3.6275111328124736, -3.314565549879812, -2.344966871995175, 0.36502877103366627, 1.585108631310093, -0.9852688927283536, -0.20114580829324624, -0.224250330528843, 3.115557128906256, 1.0493769756610227, -0.8558270207331387, 4.638480904447121, 3.175859750600978, -0.5955797776442168, -0.6504300631009706, -2.656286268028852, -1.8456232872596017, -0.7662790865384554, -1.6119312650240385, -1.126125615985579, 0.2882474384014394, -0.2434502929687547, -0.2999058218149028, 0.257971041165865, 1.0734783578726046, 0.21657261868989688, 0.11918070162259403, 2.3283442382812214, -0.48754510967550907, -2.1847548978365157, 2.109901772836541, -1.2829932692308286, -1.0868708383413268, 3.3899503079927884, 2.9670329101562336, -0.3616476712740613, -0.3578992938701902, 0.5766501652644235, -0.09305622746394655, -0.3606631986177873, -0.337290369591347, -0.4917523287259618, -0.44116915564903836, -0.5743885216346168, -0.48222877854567336, -0.5561368915264439, -0.20821692457932361, 0.3317905273437508, 0.5400711763822152, 0.674356490384615, 0.5826941556490384, 0.8180362454927894, 0.9458519305889426, 0.22766744290864765, -0.21104519230769378, -0.6399636718750038, -0.8080309945913438, -0.5725084585336555, -0.7346663912259626, -0.7902187950721163, -0.9702351562499993, -0.8610939302884564, -0.14014387770431588, 0.049538423978365866, 0.20432820012019384, 0.4097127704326926, 0.4526030348557696, 0.6480187500000002, 0.5608084435096102, 0.1932946739783598, 0.12355176532452115, 0.458472581129811, 0.24632964242788347, 0.09364111328125004]","[125213.26387475003, 57041.98407416925, 56412.45678582308, 55579.79217666538, 55411.27935340385, 58953.6837428077, 71721.23555169231, 103705.39952254234, 98627.5408686346, 58117.669579188456, 46795.164164807684, 33810.02952239229, 24441.82380497692, 19584.967952800005, 20658.4528228577, 20168.961482673076, 22617.2275870077, 45974.52835033077, 110352.38447342308, 156871.10880276153, 262498.01093507686, 343762.6036386654, 410963.5624374659, 724455.4558125662, 1605994.6093269747, 1962802.6694042687, 919811.634666699, 835174.3709573462, 855076.0803602765, 745913.9704620923, 768473.2757754228, 636494.2241666387, 477922.46825364593, 352199.6249848302, 508006.7265669388, 556507.5525521919, 118228.76629746132, 41089.771090969174, 27646.89002436924, 20551.974047450007, 23377.406525557693, 23756.162104773073, 22021.045733342307, 34321.3248532808, 102257.61342915805, 353610.1170465386, 951499.6525934637, 1997060.2179776412, 7710646.8577671675, 27065715.249245998, 70106111.31384987, 99217288.29521404, 84784200.38777861, 65574571.56238146, 51374673.96041836, 42644012.61280759, 50258299.06184494, 81522639.37601534, 173226240.2426515, 346624131.6486136, 735510735.4713504, 1350691710.0426052, 1306675467.882166, 1047994178.3728269, 926636934.9613503, 631981158.5018252, 333196517.60171014, 249793092.1996885, 210250954.05170614, 150799111.54902163, 90391974.908698, 57164984.907658, 19270326.58492927, 2237692.6298990366, 283480.1473470879, 142493.48100307677, 88246.1872943385, 52587.68931031909, 44077.887899250025, 46199.14394661923, 48352.63960240384, 12740948.815159045, 66219388.87598144, 205539841.90637752, 651465079.3649392, 1282254420.830449, 1685199830.4667325, 1538688004.7790263, 1104206780.0877771, 765626177.2558628, 576306948.0237235, 361073238.4682478, 156714011.50456607, 31437727.01550405, 4388018.814482831, 1078294.0067089335, 333396.38391506416, 159567.3118029998, 93666.30644739978, 68781.1830414613, 48786.50188057685, 43586.34361199614, 38905.9542787961, 38074.00444778073, 32954.11510554998, 28795.14292475, 29205.661465792316, 30288.905678000003, 29301.080768080767, 26340.855537649964, 26567.732807923087, 24272.325442807687, 21347.765966923074, 20771.86952233844, 18641.525194153844, 18711.498552192308, 19282.37985083846, 19712.210346700005, 18960.280823115365, 17437.268773349977, 17400.87161982692, 18217.10630776921, 15701.240779207694, 15343.884578469231, 14099.289340923082, 13438.18316707693, 13176.810583365372, 11878.865610134599, 11166.33026677692, 10627.104894361539, 9592.00948825]","[0.3870967741935484, 0.4611474546958418, 0.5222648319422513, 0.5281299345815474, 0.5541168508910443, 0.5447026092187381, 0.5322245879028911, 0.5218641554600123, 0.5119173850715584, 0.4989100161879658, 0.4968794646214001, 0.49832318219414995, 0.4984735694413114, 0.5173020527859238, 0.47971807247105513, 0.4344422700587084, 0.4257710179053529, 0.40021054214602597, 0.3655613204000301, 0.3772313707797579, 0.37747199037521617, 0.38854049176629823, 0.39070606812542297, 0.4155199639070607, 0.4350779578353595, 0.4168297455968688, 0.41181016656049796, 0.40541394089781185, 0.4125422964132642, 0.4123016768178059, 0.4013835626738853, 0.4091435446274156, 0.3889776154027148, 0.40870088815294314, 0.4755165294272674, 0.5090608316414769, 0.49420333755109913, 0.47670449962551126, 0.4787161907632035, 0.4999020568070518, 0.4695245988096135, 0.4544199980449696, 0.4678285037984553, 0.49203310288699287, 0.54974358974359, 0.6066170388751034, 0.6232047522370103, 0.6287390029325514, 0.5373336341078273, 0.4198511166253097, 0.35476351605383855, 0.3343108504398827, 0.3612903225806452, 0.4097150161666293, 0.4143168659297692, 0.42153545379351837, 0.4280321828708925, 0.42613730355665846, 0.44370253402511467, 0.45862094894352945, 0.43281449733062616, 0.40081209113467176, 0.39094668772088126, 0.4304684562749083, 0.46800511316640364, 0.4574780058651026, 0.48283329573652173, 0.49853372434017595, 0.4979020979020979, 0.50752688172043, 0.5335739529287917, 0.5599217986314762, 0.5129107451688096, 0.3871375641592154, 0.3452054794520546, 0.3054364989848861, 0.324635329319377, 0.3851663995419031, 0.3904315261854008, 0.4220403778711574, 0.4666516279419505, 0.517693059628544, 0.5285209414241672, 0.4966689224753741, 0.508760057147154, 0.5105647041130909, 0.4661403113016016, 0.4719151815926009, 0.49844349199187915, 0.4742010677494546, 0.4446950898563802, 0.46647116324535715, 0.4394014587562972, 0.3906459132265583, 0.3670651928716445, 0.35867358448003583, 0.34808632227987074, 0.3771712158808934, 0.4101087626789819, 0.45548105175921083, 0.48085151292001, 0.49832318219414995, 0.5293631100082716, 0.5273219930754178, 0.5310156039276674, 0.5075578429342922, 0.500044406823228, 0.5046948431638199, 0.51784733163434, 0.5162192646063613, 0.5593084187869874, 0.5656480505795575, 0.5427813606337691, 0.560742427979759, 0.5590296089806375, 0.565898607048165, 0.543148558614754, 0.5144735659097127, 0.5215503358807971, 0.5356080622027631, 0.5435506056313455, 0.5370930145123692, 0.5176708988463297, 0.5082342315219028, 0.5332735904543238, 0.5501103577004905, 0.5599095022624437, 0.5668651778329198, 0.5443634285879092, 0.5526140718256963, 0.5596868884540117]",131
02.wav,"[11.371249023437509, 11.626879586087746, 12.725860945012029, 11.562547701322124, 10.683589851262026, 10.249496600811312, 9.45540012770434, 6.023415365835346, 0.9628147686298114, -1.6329160231370192, -3.7016797626201936, -5.315343719951928, -5.3512342548076965, -5.672338867187503, -6.648029807692313, -7.03650777493991, -7.240279822716353, -7.9718198843149075, -9.453526577524041, -10.5174405836839, -10.424410344050486, -10.495420590444716, -10.50837185246395, -10.260454079026452, -9.49150009765626, -8.597658372145444, -9.225826953125008, -10.32863535531852, -10.555017390324528, -11.208907410606976, -11.721719651442315, -11.390942968750005, -11.996122536057694, -11.795494121844964, -11.217164070012032, -11.263135329026449, -10.311845365084144, -10.923502734375003, -10.51046454326924, -9.559164746093762, -10.017774864783659, -8.747288638070929, -8.099848452524052, -8.341779574819721, -7.570948212139431, -7.595756948617791, -8.440993960336549, -6.954227110877416, -5.048076314603369, -5.022192690805292, -5.490082444411042, -8.215326941856969, -10.706055468750014, -7.420678722205583, -1.7319959359975892, -5.143391695462731, -4.254859021935126, -0.21513013446511697, -4.415044305889389, -6.9836074707031415, -4.41817318960339, -5.20617535682087, -8.888155769230774, -4.0923080153246, -2.4651011418268833, -3.9568454589843696, -3.6344461162860298, -4.628963675631006, -1.2867567157452684, -2.076487807992758, -5.181960637019235, -7.111526021634602, -9.21237342998798, -10.985427584134625, -9.90355087890628, -8.187271259014436, -7.92554724308895, -5.51242316706734, -1.6387584960937631, 1.7873049353965968, 5.200030160757193, 4.3522290377103445, 1.0342254957933066, 1.3783721191406213, 1.047184292367795, 0.1814640174278927, -0.6472557166466323, -3.574260471754798, -4.4978219951923135, -3.954904608623802, -2.969179875300512, -0.33892089843751694, 2.0986547250600975, 2.6070740009014397, 2.9233889347956783, 1.7136075345553266, -0.45100532602163856, 0.13036760066105507, 0.8552896409254814, 0.3466940054086651, -1.4824997370792992, -2.264929972956749, -0.7303352989783722, -0.12100470252402977, -1.0863547851562385, -2.5228079176682674, -3.5461144381009584, -3.9082703725961565, -3.535462364783659, -3.3986695763221135, -4.195482384314904, -3.7512314678485836, -2.3537760441706865, -1.0358156062199586, 0.7263584585336286, 1.96274877929687, 3.4366364558292988, 6.267812011718719, 5.931749646935113, 2.6000516038161665, 0.9829708533653942, -0.20221252253605193, -0.44540498046875093, -0.32170820688101104, -2.478939438100955, -3.94347098482571, -3.4351678560697296, -2.0019640324519483, 0.39413910006007113, -0.21972295673076508, -1.322804199218751]","[523022.10246350017, 165608.01497212128, 208606.21105438867, 295868.99827779253, 378581.8647578194, 265967.621173606, 143367.80836576567, 94665.06444684824, 39873.92582240773, 32896.85711059998, 203353.08100876876, 675267.6990058385, 496137.3137566544, 71087.70914915003, 93879.06661788467, 112804.03189109625, 115696.22900136936, 118125.23032346548, 139660.758230977, 157998.97461663667, 152815.03943475016, 148578.46523293856, 145734.6536342117, 139798.65806565018, 126082.13837833483, 110409.99158537519, 120531.37898390013, 139080.721217256, 143347.73052426561, 162038.3590742866, 177776.49766561552, 169207.10903741932, 183376.54270322315, 183575.8148129868, 171865.78705718875, 168302.81570934632, 144005.9416072656, 174908.22468561534, 178733.8301510771, 146931.89482900023, 166462.73022292322, 140491.51630546764, 104636.9764536081, 102544.8260319617, 87227.0338518386, 86725.75099486542, 104563.17405898479, 86941.05604377326, 60130.59394765771, 68537.15406913828, 9260689.479208717, 73363869.22344439, 167680417.09640345, 300915825.51408494, 334675733.4696518, 333539221.1955952, 363474478.12303627, 341113372.4908165, 345806735.612167, 340288234.41219205, 298558946.3853445, 256281687.8907701, 194839791.0936725, 179055680.9068125, 219827520.34956443, 193643884.60867262, 125146181.39565438, 80874681.28923756, 52173343.599061295, 31227709.986640725, 15408748.59699934, 5864222.218498025, 2764008.5879496653, 2437826.1886628736, 2129508.8935282473, 997317.8284991407, 379645.2518511652, 188165.8971199589, 98625.20969015024, 76165.0002904232, 85927.08164355766, 73247.37231336355, 45955.79495683876, 39507.308521632716, 35005.50038543469, 29763.578545673132, 27492.927676403855, 37506.60426639997, 42016.714546169285, 39818.95179723657, 34773.60217032704, 27823.956763000017, 29061.48362631924, 31448.843056238416, 36444.28599620388, 33336.420931942455, 24272.120322834635, 22476.040209492312, 22481.69037624231, 23574.158390257675, 26519.12084598077, 25950.46916788467, 22207.129287534637, 20180.530401657685, 22569.298058549964, 27693.183646096157, 32654.89753611537, 35329.36931696157, 33674.6018726385, 33723.299699815376, 36480.62536528849, 30874.840696534797, 21981.137352088528, 18598.276234667315, 20424.671049138422, 22545.678878298073, 33636.78614816515, 62971.858976199685, 63998.60272915016, 33299.3914825448, 19213.05416180776, 17905.10578370385, 17036.8524351654, 16936.246001371153, 25022.723012961527, 31400.358848413423, 26257.808817773235, 19436.9538628578, 18435.384020680776, 20658.97676096153, 18007.312921250003]","[0.0469208211143695, 0.037235882397172716, 0.04565756823821338, 0.14658244980825624, 0.2224828934506354, 0.19288775740388645, 0.1513122171945701, 0.2276216940479197, 0.35779894236685184, 0.3837422851121481, 0.35969774812019617, 0.342476877960749, 0.30230844424392816, 0.2627565982404692, 0.2545454545454545, 0.27387401227436575, 0.2605449345175373, 0.207821961511754, 0.14280772990450422, 0.0999473644634935, 0.08872847582525005, 0.07251673058124675, 0.07044138657041882, 0.0763666441085796, 0.10635386119257077, 0.1448229190164673, 0.11182795698924747, 0.05043988269794723, 0.046439581923452836, 0.06520791036920064, 0.07308820212046019, 0.06869689450334612, 0.054921422663358185, 0.08060756447853205, 0.09606737348672828, 0.07564478532220471, 0.09311978344236402, 0.11945259042033222, 0.13688247236634332, 0.1547809386077172, 0.17461990064729782, 0.20555855986699983, 0.1882848334461239, 0.14500338371306123, 0.13101736972704714, 0.13324839838317518, 0.1452355863314767, 0.22076209252523854, 0.3211720130364092, 0.3033863231120824, 0.26236492489514246, 0.280290618204891, 0.3859237536656889, 0.4346642604707121, 0.43973231070005264, 0.46657643431836987, 0.46114745469584173, 0.4591322655838786, 0.43119031506128314, 0.4126325287615609, 0.43010752688172044, 0.40619595458305174, 0.3697721633205504, 0.3719828558538235, 0.39317241897887045, 0.4467253176930597, 0.48289345063538613, 0.4348447251673061, 0.3871268516429809, 0.38470561696368144, 0.3690503045341756, 0.3690051883600269, 0.3611399353334839, 0.35653808557034367, 0.35638769832318223, 0.3017277316879618, 0.30245371067288873, 0.3590868992548174, 0.3956216415783361, 0.3786241156104173, 0.28601535450850585, 0.3267633333628498, 0.446867280325826, 0.4630884075956901, 0.4560042108429206, 0.45783322584029607, 0.44443775402679514, 0.34187532897210354, 0.3100383487480259, 0.34806139507862877, 0.3865723317778108, 0.4230502742212861, 0.4274005564328145, 0.42740055643281505, 0.3816226783968718, 0.4155199639070598, 0.4751033912324233, 0.5036944054619705, 0.5238597019418938, 0.4960258919163033, 0.43399066686737964, 0.42957931742730626, 0.4755545529739077, 0.4988194601097824, 0.5053744311366938, 0.45453861207285895, 0.3685145021424305, 0.33131814422136996, 0.36334535989860767, 0.34890862562095537, 0.25669837600902606, 0.28568887117432007, 0.4026821366684237, 0.4784643810699381, 0.48203154499157647, 0.46282736623927784, 0.3623372650328043, 0.17712609970674714, 0.21767050154146844, 0.41287649193244275, 0.5163349450380613, 0.5274476450221817, 0.49411710693195504, 0.49827806602000135, 0.426377923152117, 0.32826872641278415, 0.34722264037332456, 0.45958151437603306, 0.4868318672324949, 0.4509669070548146, 0.520039100684262]",131
03.wav,"[4.6056430664062535, 4.492516451322119, 3.8693844050480806, 2.7957391376201954, 1.3630719275841368, 1.0604899338942322, 0.5086584660456739, -0.021757369290865247, -0.3062654972956734, -0.12912784705528868, -0.028202223557692415, 0.22989741586538398, 0.7576292893629812, 0.8764031250000011, 0.5114569786658661, 0.14538435246394277, 0.05186672926682693, 0.19355557391826952, -0.16988340594951915, -0.9003415564903836, -1.886069673978366, -2.734031385216348, -2.686531888521637, -2.38717238581731, -2.244191556490386, -3.1572564227764452, -3.325342773437503, -3.131848753004811, -2.864718246694714, -3.3126121844951957, -3.02277865835337, -2.4870666691706766, -1.9528889197716364, -1.8530690880408667, -1.362762755408654, -0.6159262695312527, 0.2921352689302873, 1.1473118915264442, 2.1468654071514415, 1.618082910156255, -0.08343370643028879, -1.0028374323918305, -0.7746831805889319, 0.4394230543870445, 1.9878283128004992, 2.3665329402043267, -1.4982239708533531, -2.1646490009014445, -1.1935460937499893, -3.6846553710937364, -1.3336054311898844, 1.5748491210937723, 1.4291886718749758, -7.416549211237946, -1.918737590144266, 1.2189773888221067, 0.7425804837740493, -3.55114905348557, -1.4085590594951838, 0.9296507211538523, 1.8632112379807753, -0.28409155649038925, -1.4501102163461677, 1.322548918269203, 3.564865136718742, 0.42012744140624525, -0.44199501953125253, 0.5614266601562534, 1.2601092923677817, -0.2933543344350952, -0.690969163161053, -1.2619753079927845, -3.213154394531246, -7.0346964167668355, -2.047071371694713, 2.3349740084134694, 2.2491676832933134, -4.1799873798076845, -5.569342773437499, -4.801416556490393, -2.8283762770432745, -0.3182303710937464, 1.2836676757812537, 0.892610975060095, 1.3195127478966442, 3.5746835561899144, 4.737241684194722, 3.7729641902043194, 2.5518075270432803, 1.7896171499399116, 1.1610187800480838, 0.13163212890625892, -0.7016959435096127, -1.0425846379206771, -0.45564878305288736, -0.41078203876201935, -0.7114778395432688, -1.1760961914062509, -1.2871357421875012, -1.2047933969350972, -1.0463364633413466, -0.8689537484975967, -0.7712176682692311, -0.9610446589543294, -1.0613378906250008, -0.9266117412860646, -0.3495502403846212, -0.24983525390625064, -0.2570064903846155, -0.1539752779447151, 0.44313529146634406, 0.7515870868389425, 0.6699542668269248, 0.3837984975961545, 0.29324604116586567, 0.3892830153245197, 0.41564182692307716, 0.4299539062500009, 0.5756538161057704, 0.6182169020432701, 0.39549455378606263, -0.017095395132206537, -0.4949690730168229, -0.9535519906850933, -1.2079922626201927, -1.1875685096153883, -0.8117173076923103, -0.6776870192307705, -0.5961516376201932, -0.43093378155048195, -0.041122070312500286]","[124238.59631125003, 61668.54564556157, 35429.29148267695, 26968.300546538478, 19028.26285666539, 21336.491532269232, 22420.563681680767, 22948.282274557692, 23354.630942419233, 21567.85631006539, 19498.507753884616, 19114.343533, 21495.360024265385, 22740.109037600003, 20692.923729134618, 17303.163309711545, 14048.528643973075, 14823.264590330771, 14828.188106596153, 15592.249460030765, 18169.333757442306, 24864.35428977694, 25482.95219501925, 23009.85972130771, 20091.55588162308, 25704.500962211558, 26511.32188420002, 25337.993562023097, 24303.08733531155, 29170.814365992333, 28797.15376451925, 26516.837305811554, 23982.85250653462, 24031.771789965387, 30622.621454207707, 2397370.953563703, 16992322.62434975, 75870285.72082897, 208066956.58552933, 605754889.534261, 1251765540.7942457, 1992448196.2449317, 3059963320.3556147, 4382648721.201311, 5583752486.69139, 5774958199.257625, 5717852507.339729, 5717249096.12198, 6127733025.195612, 7609822442.692202, 8424956183.950653, 7996982714.473919, 7059355477.015363, 6971260055.676337, 7057506533.511406, 6952690958.666094, 6950027155.527342, 7523260394.509306, 7081347963.656891, 6633766987.691282, 6312163764.045247, 6226716917.711747, 5102229214.789164, 4456581085.194294, 4114159731.322653, 3848759245.6453266, 2387266420.998679, 1100545814.0539522, 339809415.16159767, 406228500.65770966, 308222217.34213656, 300734209.2234545, 340102651.0760444, 389922700.0555635, 405210161.73950064, 385716566.80128837, 348835682.8046466, 311748976.1042811, 355634665.9329192, 302555028.450088, 206705056.45929947, 104569132.38911453, 58220947.89264135, 32126113.54094696, 16858163.402674187, 7857757.124196426, 4048503.492943906, 1717761.7302428065, 499474.13758368115, 160757.04110526593, 105457.44782930818, 69987.11073815024, 44416.694258177056, 26470.390604119257, 21607.13921195386, 24580.24926840383, 27444.85672913077, 27142.921537080772, 20604.51785216923, 15716.826339126914, 12185.301408076917, 9800.37870833461, 8099.406609823069, 8106.253632280774, 8313.708112900003, 8145.613229211554, 6802.77608862309, 6541.825729465385, 6501.131518307691, 6561.888611880768, 6778.060688576923, 6755.129219950002, 6478.750889238465, 6147.924388307694, 6172.479289980771, 6471.114416596156, 6712.205716146154, 6891.716472200001, 7057.1227255307695, 7595.38523442308, 8323.200016673065, 9201.285096303835, 10193.422947742298, 11471.688679388453, 11770.805034353853, 11038.257651461552, 9271.98411666924, 7755.631735107698, 6700.604482515387, 6125.765107673077, 6041.542832499999]","[0.3095004897159647, 0.28693742410212664, 0.31746279938944544, 0.3896481284269244, 0.4898290203483876, 0.495368745137304, 0.4916972554621693, 0.48463794270245886, 0.479224001804647, 0.48511918189337544, 0.48706000142146844, 0.49071202769832906, 0.5021571446670872, 0.5533722427226626, 0.5637115572599443, 0.5508684863523573, 0.527137378750282, 0.5182946086171892, 0.484968794646214, 0.4493871719678172, 0.42337114939854664, 0.4148326559285463, 0.4232124040343218, 0.4284008229213709, 0.415790602091972, 0.3467673878632782, 0.34794520547945207, 0.38843583872306797, 0.4385292127227611, 0.4016843371682081, 0.41536957665989915, 0.4490863974734942, 0.48370259877109195, 0.4766840465470602, 0.49281950925786544, 0.5125215041255695, 0.5262350552673133, 0.5173922851342206, 0.5338145725242498, 0.561485826001955, 0.5902699451086548, 0.5991127152417475, 0.6053688247236635, 0.6128881870817355, 0.6217309572148282, 0.6305737273479208, 0.6301526430558688, 0.6227836679449583, 0.6167681780585007, 0.6285585382359575, 0.6471163245356795, 0.6514474772539288, 0.6439882697947213, 0.6321979096172645, 0.6245582374614633, 0.6253101736972704, 0.6303631852018949, 0.6333107752462591, 0.6235356041807655, 0.6234754492819009, 0.623054364989849, 0.6083164147680278, 0.597909617264456, 0.6126174900368448, 0.6367696819309722, 0.6529814271749755, 0.6249793217535152, 0.6128581096323031, 0.6171291074516881, 0.6363786750883528, 0.5892172343785249, 0.5645537258440485, 0.563892021956538, 0.5855477855477855, 0.5619670651928717, 0.5404917662982178, 0.5312880667719376, 0.5382359575907963, 0.5161290322580646, 0.5254229641326414, 0.5406421535453794, 0.5454846229039778, 0.5219039025490638, 0.5194676291450485, 0.5118881118881118, 0.4886081660275208, 0.4679750357169711, 0.45648545003383706, 0.4277915632754348, 0.3810512068576585, 0.3795774118354764, 0.41915933528836713, 0.45335739529287905, 0.4728365649284417, 0.5119202809133616, 0.5082498304829353, 0.49244485254721904, 0.4811188811188811, 0.5061733964959771, 0.5216882984448163, 0.5504236415376449, 0.5932078762073532, 0.6340824913752344, 0.6218319903693301, 0.6041055718475072, 0.5960773649682176, 0.6142171571248017, 0.6310922678545072, 0.6415816108006144, 0.6398034514183844, 0.6131246789695175, 0.609478336867761, 0.631049546348504, 0.6631525299036966, 0.6754654517574378, 0.6493212669683257, 0.6358254155192109, 0.6366639694081144, 0.6465133040475506, 0.6249793217535151, 0.6100639116341623, 0.599656563597337, 0.5867992962271928, 0.5755397543632839, 0.5663520792932558, 0.565761689291101, 0.5820211161387632, 0.6041912925783893, 0.60230092488157, 0.5987452921892126, 0.6182531894013739]",131
